COOKIE;Date;Time;Click_order;Webpage
873a8e79d972cfb5b2cf2f651ff2ce99;1999-04-06;10:32:57;30;login
873a8e79d972cfb5b2cf2f651ff2ce99;1999-04-06;10:33:25;31;logpost
873a8e79d972cfb5b2cf2f651ff2ce99;1999-04-06;10:33:33;32;catalog
873a8e79d972cfb5b2cf2f651ff2ce99;1999-04-06;10:33:33;33;end_session
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:56:08;0;start_session
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:56:08;1;logpost
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:56:28;2;cart
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:58:05;3;home
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:58:59;4;cart
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:59:17;5;catalog
8769578dd1678a6f179d82ed5210807b;1998-10-19;11:59:27;6;program
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:00:32;7;product
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:01:01;8;addcart
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:01:28;9;freeze
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:01:51;10;agb
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:09:22;11;pay_req
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:56:18;12;pay_req
8769578dd1678a6f179d82ed5210807b;1998-10-19;12:56:18;13;end_session
87944a9624acd738421f1d868ee74aee;1997-10-13;09:48:04;0;start_session
87944a9624acd738421f1d868ee74aee;1997-10-13;09:48:04;1;home
87944a9624acd738421f1d868ee74aee;1997-10-13;09:48:09;2;program
87944a9624acd738421f1d868ee74aee;1997-10-13;09:48:12;3;register
87944a9624acd738421f1d868ee74aee;1997-10-13;11:23:05;4;program
87944a9624acd738421f1d868ee74aee;1997-10-13;11:23:09;5;product
87944a9624acd738421f1d868ee74aee;1997-10-13;11:23:09;6;end_session
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:06:05;0;start_session
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:06:05;1;program
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:15;2;login
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:32;3;logpost
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:36;4;catalog
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:46;5;program
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:49;6;product
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:55;7;addcart
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:08:59;8;freeze
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:09:06;9;pay_req
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:09:16;10;pay_res
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:09:29;11;login
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:09:32;12;logout
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:58:09;13;catalog
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:59:05;14;program
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:59:08;15;product
879a02aefa9a68071c58d6d443613cc8;1999-05-05;09:59:13;16;p_info
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:22:22;17;login
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:22:32;18;logpost
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:22:37;19;catalog
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:22:48;20;program
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:22:51;21;product
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:25:43;22;addcart
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:25:54;23;freeze
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:26:03;24;pay_req
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:26:10;25;pay_res
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:26:20;26;shelf
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:26:34;27;login
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:26:38;28;logout
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:28:07;29;login
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:28:18;30;product
879a02aefa9a68071c58d6d443613cc8;1999-05-05;10:28:18;31;end_session
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:06:11;0;start_session
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:06:11;1;program
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:06:50;2;product
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:45:35;3;program
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:45:42;4;login
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:45:59;5;logpost
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:46:03;6;catalog
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:46:06;7;program
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:46:19;8;product
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:46:45;9;addcart
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:47:06;10;addcart
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:47:21;11;addcart
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:47:29;12;modifycart
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:47:37;13;freeze
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:48:09;14;pay_req
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:49:32;15;pay_res
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:49:48;16;shelf
87ad7d3a89c9d355234a2c85cd2c7b20;1998-12-29;11:49:48;17;end_session
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:02:32;0;start_session
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:02:32;1;home
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:02:44;2;product
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:02:49;3;p_info
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:39:40;4;p_info
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:41:47;5;home
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:41:54;6;home
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:41:56;7;news
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:42:09;8;program
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:42:32;9;home
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:42:36;10;help
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:42:45;11;agb
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:43:02;12;news
87d74707bdfd25abd5d5483e4ef44f3c;1999-03-16;15:43:02;13;end_session
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:13:15;0;start_session
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:13:15;1;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:13:37;2;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:14:04;3;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:14:35;4;p_info
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:15:09;5;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:15:25;6;p_info
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:15:34;7;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:15:52;8;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:16:11;9;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:16:25;10;p_info
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:16:42;11;catalog
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:17:01;12;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:17:05;13;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:17:20;14;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:27:18;15;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:27:26;16;catalog
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:27:46;17;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:27:53;18;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:28:10;19;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:28:30;20;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:28:45;21;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:28:53;22;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:29:29;23;result
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:30:53;24;product
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:58:44;25;program
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:58:51;26;catalog
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:59:13;27;result
880c798b08d56624db42ed20eb3ad639;1999-06-20;01:59:13;28;end_session
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;13:29:42;0;start_session
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;13:29:42;1;catalog
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;13:29:55;2;program
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;13:30:02;3;product
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:09:07;4;product
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:10:11;5;product
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:10:39;6;product
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:13:36;7;catalog
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:13:48;8;result
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:14:08;9;product
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:14:16;10;p_info
88322bd9b33722b1fefa4bb43130d9cf;1999-05-21;14:14:16;11;end_session
88a5df1ea2d1a8166420493faaca52be;1998-12-15;09:53:30;0;start_session
88a5df1ea2d1a8166420493faaca52be;1998-12-15;09:53:30;1;catalog
88a5df1ea2d1a8166420493faaca52be;1998-12-15;09:53:39;2;program
88a5df1ea2d1a8166420493faaca52be;1998-12-15;09:53:46;3;product
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:00:29;4;catalog
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:00:43;5;login
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:00:52;6;logpost
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:00:55;7;catalog
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:01:00;8;program
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:01:03;9;product
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:01:09;10;addcart
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:01:12;11;freeze
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:01:16;12;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:02:41;13;pay_res
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:07:27;14;pay_res
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:07:44;15;cart
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:07:59;16;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:09:39;17;pay_res
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:11:39;18;login
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:11:45;19;logout
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:11:50;20;login
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:11:59;21;logpost
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:12:03;22;catalog
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:12:13;23;program
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:12:15;24;product
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:12:26;25;addcart
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:15:29;26;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:18:32;27;freeze
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:18:36;28;freeze
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:18:43;29;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:18:51;30;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;10:21:47;31;pay_res
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:05:50;32;login
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:05:55;33;logout
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:23;34;login
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:34;35;logpost
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:37;36;catalog
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:42;37;program
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:45;38;product
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:49;39;addcart
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:52;40;freeze
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:58;41;pay_req
88a5df1ea2d1a8166420493faaca52be;1998-12-15;11:06:58;42;end_session
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:07:27;0;start_session
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:07:27;1;home
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:07:45;2;login
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:07:58;3;logpost
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:09;4;catalog
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:14;5;program
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:18;6;product
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:26;7;addcart
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:31;8;freeze
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:08:39;9;pay_req
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:11:07;10;pay_res
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:12:08;11;cart
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:12:12;12;freeze
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:12:20;13;pay_req
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:13:56;14;pay_res
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:45:46;15;home
88fc62802f7713e7bec2fd6158baae17;1998-08-14;09:45:46;16;end_session
89037bed43860b667baddd77b1841886;1997-11-11;16:06:38;0;start_session
89037bed43860b667baddd77b1841886;1997-11-11;16:06:38;1;home
89037bed43860b667baddd77b1841886;1997-11-11;16:20:11;2;home
89037bed43860b667baddd77b1841886;1997-11-11;16:41:09;3;home
89037bed43860b667baddd77b1841886;1997-11-11;16:43:03;4;home
89037bed43860b667baddd77b1841886;1997-11-11;16:43:56;5;home
89037bed43860b667baddd77b1841886;1997-11-11;16:43:57;6;home
89037bed43860b667baddd77b1841886;1997-11-11;17:26:51;7;home
89037bed43860b667baddd77b1841886;1997-11-11;17:27:12;8;home
89037bed43860b667baddd77b1841886;1997-11-11;17:27:14;9;home
89037bed43860b667baddd77b1841886;1997-11-11;17:27:14;10;end_session
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:23:45;0;start_session
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:23:45;1;home
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:31:25;2;home
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:32:19;3;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:33:00;4;program
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:33:03;5;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:33:26;6;p_info
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:34:20;7;p_info
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:34:54;8;home
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:34:59;9;news
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:35:16;10;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:36:10;11;help
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:36:47;12;register
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:40:05;13;regpost
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:42:17;14;catalog
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:42:21;15;program
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:42:50;16;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:52:39;17;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:53:03;18;addcart
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:53:26;19;freeze
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:53:58;20;pay_req
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:59:00;21;pay_res
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:59:45;22;cart
893aab2dd73b539c4be03f51c24dcede;1998-09-18;14:59:55;23;freeze
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:00:04;24;pay_req
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:02:06;25;pay_res
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:03:01;26;shelf
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:12:23;27;catalog
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:12:28;28;program
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:12:31;29;product
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:12:38;30;p_info
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:14:28;31;p_info
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:14:43;32;p_info
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:22:08;33;help
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:22:29;34;home
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:22:57;35;home
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:23:10;36;news
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:23:22;37;agb
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:24:02;38;help
893aab2dd73b539c4be03f51c24dcede;1998-09-18;15:24:02;39;end_session
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:29:42;0;start_session
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:29:42;1;home
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:29:57;2;cart
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:30:16;3;shelf
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:30:28;4;login
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:30:39;5;logpost
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:30:44;6;cart
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:30:49;7;shelf
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:31:06;8;shelf
89c796ec29431f990b819e580d9bb16b;1997-10-24;14:36:32;9;login
89c796ec29431f990b819e580d9bb16b;1997-10-24;15:27:15;10;logpost
89c796ec29431f990b819e580d9bb16b;1997-10-24;15:27:15;11;end_session
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:21:49;0;start_session
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:21:49;1;home
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:21:53;2;catalog
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:21:57;3;program
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:21:59;4;home
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:22:02;5;product
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:22:06;6;p_info
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:23:38;7;home
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;17:23:43;8;home
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:22;9;home
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:25;10;product
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:33;11;p_info
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:38;12;login
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:43;13;logpost
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:48;14;catalog
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:53;15;program
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:13:55;16;product
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:14:00;17;addcart
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:15:30;18;addcart
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:15:36;19;modifycart
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:15:39;20;freeze
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:15:46;21;pay_req
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:20:21;22;pay_res
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:20:32;23;pay_res
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:21:27;24;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:23:48;25;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:24:03;26;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:24:46;27;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:24:59;28;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:28:57;29;shelf
89db24b4c704f54b1753b1de0e9c1e61;1999-01-27;18:28:57;30;end_session
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;13:58:55;0;start_session
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;13:58:55;1;home
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;13:59:37;2;login
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;13:59:39;3;login
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:00:02;4;logpost
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:00:29;5;catalog
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:00:55;6;program
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:01:10;7;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:01:32;8;addcart
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:01:58;9;freeze
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:02:19;10;pay_req
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:10:52;11;freeze
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:11:37;12;shelf
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:14:20;13;download
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:15:04;14;shelf
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:15:36;15;download
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:21:32;16;download
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:41:35;17;home
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:43:13;18;catalog
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:43:48;19;program
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:44:10;20;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:44:44;21;p_info
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:46:24;22;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:47:06;23;p_info
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:47:49;24;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:49:30;25;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:54:54;26;home
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:55:34;27;catalog
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:56:17;28;program
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:57:43;29;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;14:58:41;30;p_info
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:00:14;31;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:00:44;32;p_info
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:01:47;33;product
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:14:48;34;download
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:26:31;35;download
89de07dd077a89a9ca5581dd222f88a9;1999-03-22;15:26:31;36;end_session
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:07:00;0;start_session
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:07:00;1;home
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:07:34;2;result
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:07:53;3;product
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:08:11;4;addcart
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:09:10;5;register
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:12:13;6;regpost
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:12:37;7;regform1
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:17:15;8;product
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:17:29;9;addcart
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:17:55;10;freeze
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:18:47;11;pay_req
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:18:55;12;freeze
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:19:07;13;pay_req
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:19:34;14;pay_req
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:35:40;15;pay_res
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:50:12;16;pay_res
8a46403120a34742efabc6aae71ffb6f;1999-05-31;13:50:12;17;end_session
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:42:08;0;start_session
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:42:08;1;addcart
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:46:15;2;login
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:46:36;3;logpost
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:46:53;4;agb
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:52:30;5;catalog
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:53:39;6;program
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:53:56;7;home
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:56:08;8;product
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:56:20;9;p_info
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:58:05;10;product
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:58:23;11;addcart
8aab29227ddbb4ed9da98c62cb05fc31;1999-01-09;22:58:48;12;modifycart
